ID,label,type,uri,id_synset,gloss,status
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02095542,"securely in position; not shaky",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02130272,"not subject to revision or change",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02290998,"resistant to change of position or condition",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02291336,"not liable to fluctuate or especially to fall",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02301560,"not subject to change or variation especially in behavior",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02302366,"(of especially a person's physical features) not shaking or trembling",reviewed
125540,stabilis,LEMMA,http://lila-erc.eu/data/id/lemma/125540,a#02506029,"unvarying in nature",reviewed
126465,subtractio,LEMMA,http://lila-erc.eu/data/id/lemma/126465,n#00053913,"the act of withdrawing",reviewed
126465,subtractio,LEMMA,http://lila-erc.eu/data/id/lemma/126465,n#00351638,"the act of decreasing or reducing something",reviewed
126465,subtractio,LEMMA,http://lila-erc.eu/data/id/lemma/126465,n#00360757,"the act of subtracting (removing a part from the whole)",reviewed
126465,subtractio,LEMMA,http://lila-erc.eu/data/id/lemma/126465,n#00391599,"the act of removing",reviewed
126465,subtractio,LEMMA,http://lila-erc.eu/data/id/lemma/126465,n#00810794,"the act of holding back or keeping within your possession or control",reviewed
127046,suppositio,LEMMA,http://lila-erc.eu/data/id/lemma/127046,n#00196485,"the act of putting one thing or person in the place of another:",incomplete
127046,suppositio,LEMMA,http://lila-erc.eu/data/id/lemma/127046,n#01166926,"the act of submitting; usually surrendering power to another",incomplete
127046,suppositio,LEMMA,http://lila-erc.eu/data/id/lemma/127046,n#06753800,"a statement that is assumed to be true and from which a conclusion can be drawn",incomplete
127046,suppositio,LEMMA,http://lila-erc.eu/data/id/lemma/127046,n#14001852,"the state of being subordinate to something",incomplete
127113,suscitatio,LEMMA,http://lila-erc.eu/data/id/lemma/127113,n#00242808,"the act of arousing",reviewed
127113,suscitatio,LEMMA,http://lila-erc.eu/data/id/lemma/127113,n#01047338,"bringing again into activity and prominence",reviewed
127113,suscitatio,LEMMA,http://lila-erc.eu/data/id/lemma/127113,n#01048210,"the act of reviving a person and returning them to consciousness",reviewed
127113,suscitatio,LEMMA,http://lila-erc.eu/data/id/lemma/127113,n#01259773,"the act of waking",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#00209943,"the act of ending something",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#05123416,"the distance or area or volume over which something extends",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#05868477,"a final part or section",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#05980875,"the state of affairs that a plan is intended to achieve and that (when achieved) terminates behavior intended to achieve it",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#07291312,"event whose occurrence ends something",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#07291794,"the concluding parts of an event or occurrence",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#08513163,"district consisting of the area on either side of a border or boundary of a country or an area",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#08565894,"a boundary marking the extremities of something",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#08566554,"a place where something ends or is complete",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#08592656,"the boundary of a specific area",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#13803782,"a change in the form of a word (usually by adding a suffix) to indicate a change in its grammatical function",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#15133621,"the period of time during which something continues",reviewed
127897,terminatio,LEMMA,http://lila-erc.eu/data/id/lemma/127897,n#15266911,"the point in time at which something ends",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#01736571,"showing patient and unruffled self-control and restraint under adversity; slow to retaliate or express resentment",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#02038994,"having rugged physical strength; inured to fatigue or hardships",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#02080937,"about average; acceptable",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#02435026,"capable of being borne or endured",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#02435206,"capable of being borne though unpleasant",reviewed
128351,tolerabilis,LEMMA,http://lila-erc.eu/data/id/lemma/128351,a#02436341,"showing respect for the rights or opinions or practices of others",reviewed
128664,transmutatio,LEMMA,http://lila-erc.eu/data/id/lemma/128664,n#00338821,"changing an arrangement",reviewed
128664,transmutatio,LEMMA,http://lila-erc.eu/data/id/lemma/128664,n#00339776,"the act of reversing the order or place of",reviewed
128664,transmutatio,LEMMA,http://lila-erc.eu/data/id/lemma/128664,n#07443761,"an event in which one thing is substituted for another",reviewed
129571,uariabilis,LEMMA,http://lila-erc.eu/data/id/lemma/129571,a#00344125,"such that alteration is possible; having a marked tendency to change",reviewed
129571,uariabilis,LEMMA,http://lila-erc.eu/data/id/lemma/129571,a#00356339,"capable of or tending to change in form or quality or nature",reviewed
129571,uariabilis,LEMMA,http://lila-erc.eu/data/id/lemma/129571,a#02504131,"liable to or capable of change",reviewed
129747,uenatrix,LEMMA,http://lila-erc.eu/data/id/lemma/129747,n#10193650,"a woman hunter",reviewed
129776,ueneratio,LEMMA,http://lila-erc.eu/data/id/lemma/129776,n#01028655,"the activity of worshipping",reviewed
129776,ueneratio,LEMMA,http://lila-erc.eu/data/id/lemma/129776,n#01229223,"respectful deference",reviewed
129776,ueneratio,LEMMA,http://lila-erc.eu/data/id/lemma/129776,n#07501420,"a feeling of profound love and admiration",reviewed
129776,ueneratio,LEMMA,http://lila-erc.eu/data/id/lemma/129776,n#07521039,"a feeling of profound respect for someone or something",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#00083124,"dress by covering or binding",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#00233335,"place limits on (extent or access)",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#00885217,"bind by an obligation; cause to be indebted",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01285440,"fasten or secure with a rope, string, or cord",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01286913,"secure with or as if with ropes",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01288052,"restrain with fetters",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01302854,"bind with something round or circular",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01303547,"wrap around with something so as to cover or enclose",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#01340439,"cause to be firmly attached",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#02538086,"create social or emotional ties",reviewed
130229,uincio,LEMMA,http://lila-erc.eu/data/id/lemma/130229,v#02622234,"be or become joined or united or linked",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#00902424,"let off the hook",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#00903711,"grant remission of a sin to",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#00904494,"clear of accusation, blame, suspicion, or doubt with supporting proof",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#00904690,"maintain, uphold, or defend",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#01129876,"protect against a challenge or attack",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#01153486,"take revenge for a perceived wrong",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02275365,"demand as being one's due or property; assert one's right or title to",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02346724,"take up and practice as one's own",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02421374,"grant freedom to; free from confinement",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02497062,"grant freedom to",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02499629,"impose a penalty on; inflict punishment on",reviewed
130252,uindico,LEMMA,http://lila-erc.eu/data/id/lemma/130252,v#02551144,"free from harm or evil",reviewed
130375,uisibilis,LEMMA,http://lila-erc.eu/data/id/lemma/130375,a#02158731,"having vision, not blind",reviewed
130375,uisibilis,LEMMA,http://lila-erc.eu/data/id/lemma/130375,a#02515341,"capable of being seen; or open to easy view",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#00809654,"avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#00811375,"stay clear from; keep away from; keep out of the way of someone or something",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#00812149,"avoid and stay away from deliberately; stay clear of",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#02074377,"escape, either physically or mentally",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#02453321,"prevent the occurrence of; prevent from happening",reviewed
130433,uito,LEMMA,http://lila-erc.eu/data/id/lemma/130433,v#02463510,"refrain from doing something",reviewed
130587,unctio,LEMMA,http://lila-erc.eu/data/id/lemma/130587,n#00712833,"the act of applying oil or an oily liquid",reviewed
130587,unctio,LEMMA,http://lila-erc.eu/data/id/lemma/130587,n#01041674,"anointing as part of a religious ceremony or healing ritual",reviewed
130587,unctio,LEMMA,http://lila-erc.eu/data/id/lemma/130587,n#03845550,"semisolid preparation (usually containing a medicine) applied externally as a remedy or for soothing an irritation",reviewed
130722,uociferatio,LEMMA,http://lila-erc.eu/data/id/lemma/130722,n#07120524,"a loud utterance; often in protest or opposition",reviewed
130722,uociferatio,LEMMA,http://lila-erc.eu/data/id/lemma/130722,n#07121361,"a very loud utterance (like the sound of an animal)",reviewed
130722,uociferatio,LEMMA,http://lila-erc.eu/data/id/lemma/130722,n#07122118,"loud and persistent outcry from many people",reviewed
130722,uociferatio,LEMMA,http://lila-erc.eu/data/id/lemma/130722,n#07233415,"a speech of violent denunciation",reviewed
130722,uociferatio,LEMMA,http://lila-erc.eu/data/id/lemma/130722,n#07242912,"a loud bombastic declamation expressed with strong emotion",reviewed
130787,uomitio,LEMMA,http://lila-erc.eu/data/id/lemma/130787,n#00118733,"the reflex act of ejecting the contents of the stomach through the mouth",reviewed
130787,uomitio,LEMMA,http://lila-erc.eu/data/id/lemma/130787,n#14855992,"the matter ejected in vomiting",reviewed
130878,ustio,LEMMA,http://lila-erc.eu/data/id/lemma/130878,n#00378069,"the act of burning something",reviewed
130878,ustio,LEMMA,http://lila-erc.eu/data/id/lemma/130878,n#00668112,"the act of coagulating blood and destroying tissue with a hot iron or caustic agent or by freezing",reviewed
130878,ustio,LEMMA,http://lila-erc.eu/data/id/lemma/130878,n#13453428,"erosion by chemical action",reviewed
130878,ustio,LEMMA,http://lila-erc.eu/data/id/lemma/130878,n#14325437,"pain that feels hot as if it were on fire",reviewed
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00082870,"the act of taking possession of or power over something",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00085432,"wrongfully seizing and holding (an office or powers) by force (especially the seizure of a throne or supreme authority)",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00413239,"accepted or habitual practice",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00733483,"entry to another's property without right or permission",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00947128,"the act of using",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#00947128,"the act of using",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#01127379,"the act of accomplishing some aim or executing some order",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#06283459,"the customary manner in which a language (or a form of a language) is spoken or written",incomplete
130898,usurpatio,LEMMA,http://lila-erc.eu/data/id/lemma/130898,n#07203126,"the act of affirming or asserting or stating something",incomplete
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#00069879,"cause injuries or bodily harm to",reviewed
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#00102586,"cause or do harm to",reviewed
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#00258857,"inflict damage upon",reviewed
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#00260470,"cause damage or affect negatively",reviewed
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#01793177,"hurt the feelings of",reviewed
130961,uulnero,LEMMA,http://lila-erc.eu/data/id/lemma/130961,v#01798100,"cause mental pain to",reviewed
131271,augmentabilis,LEMMA,http://lila-erc.eu/data/id/lemma/131271,a#00947264,"able to expand or be expanded",incomplete
131295,contiguatio,LEMMA,http://lila-erc.eu/data/id/lemma/131295,n#05085991,"the attribute of being so near as to be touching",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#04645599,"the trait of being unwilling",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#04645943,"a certain degree of unwillingness",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#04722373,"the quality of not being suitable",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#05162642,"a failing or deficiency",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#05647643,"a lack of aptitude",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#14464005,"an imperfection in a bodily system",reviewed
131351,indispositio,LEMMA,http://lila-erc.eu/data/id/lemma/131351,n#14499262,"a condition in which things are not in their expected places",reviewed
131353,indiuiduatio,LEMMA,http://lila-erc.eu/data/id/lemma/131353,n#04763293,"the quality of being individual",reviewed
131361,inuariabilis,LEMMA,http://lila-erc.eu/data/id/lemma/131361,a#02505716,"not liable to or capable of change",reviewed
135804,aelinos,LEMMA,http://lila-erc.eu/data/id/lemma/135804,n#07050619,"a song or hymn of mourning composed or performed as a memorial to a dead person",reviewed
135834,sabbata,LEMMA,http://lila-erc.eu/data/id/lemma/135834,n#15164570,"the seventh and last day of the week; observed as the Sabbath by Jews and some Christians",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00664788,"establish the validity of something, as by an example, explanation or experiment",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00665886,"establish or strengthen as with new evidence or facts",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00667424,"prove to be false",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00823669,"rebuke formally",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00826509,"find fault with; express criticism of; point out real or perceived flaws",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00842538,"put or pin the blame on",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00842772,"harass with constant criticism",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00842989,"bring an accusation against; level a charge against",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00843468,"blame for, make a claim of wrongdoing or misbehavior against",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00906367,"find or declare guilty",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00906735,"pronounce a sentence on (somebody) in a court of law",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#00933821,"make known to the public information that was previously known only to a few people or that was meant to be kept a secret",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#01011031,"to declare or affirm solemnly and formally as true",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#01015244,"provide evidence for",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#01016002,"report or maintain",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#01016778,"state categorically",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#02149302,"demonstrate the guilt of (someone)",reviewed
89947,arguo,LEMMA,http://lila-erc.eu/data/id/lemma/89947,v#02531625,"put to the test, as for its quality, or give experimental use to",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01059123,"express recognition of the presence or existence of, or acquaintance with",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01806505,"attract; cause to be enamored",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01808218,"attract the attention of",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01908365,"turn so as to face; turn the face in a certain direction",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01931768,"direct the course; determine the direction of travelling",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01951480,"cause to go somewhere",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#01999798,"take somebody somewhere",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02005948,"reach a destination; arrive by movement or progress",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02118476,"notice or perceive",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02154508,"discover or determine the existence, presence, or fact of",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02170427,"give heed (to)",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02499629,"impose a penalty on; inflict punishment on",reviewed
87682,aduerto,LEMMA,http://lila-erc.eu/data/id/lemma/87682,v#02693319,"be oriented in a certain direction, often with respect to another reference point; be opposite to",reviewed
90075,arrigo,LEMMA,http://lila-erc.eu/data/id/lemma/90075,v#02357873,"provide with water",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09614315,"a person who grows or makes or invents things",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09765278,"a theatrical performer",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09812338,"a person whose creative work shows sensitivity and imagination",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09974648,"a skilled worker who practices some trade or handicraft",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09975425,"a creator of great skill in the manual arts",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09975630,"a professional whose work is consistently of high quality",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#09989502,"a performer who dances professionally",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10126177,"someone who originates or causes or initiates something",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10280130,"an artist of consummate skill",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10298482,"an authority qualified to teach apprentices",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10339966,"artist who composes or conducts music as a profession",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10391653,"an artist who paints",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10556518,"a planner who draws up a personal scheme of action",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10566072,"an artist who creates sculptures",reviewed
90119,artifex,LEMMA,http://lila-erc.eu/data/id/lemma/90119,n#10705448,"someone who produces theatrical performances",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#00153961,"the act of validating; finding or testing the truth of something",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#00154233,"validating the authenticity of something or someone",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#05176607,"official permission or approval",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#05824739,"any factual evidence that helps to establish the truth of something",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#05937112,"a representative form or pattern",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#06734702,"testimony by word or deed to your religious faith",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#06802571,"something that precedes and indicates the approach of something or someone",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09536363,"terms referring to the Judeo-Christian God",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09614315,"a person who grows or makes or invents things",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09617867,"a person with special knowledge or ability who performs skillfully",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09767197,"a person who acts and gets things done",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09774783,"a person who pleads for a cause or propounds an idea",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09777353,"a representative who acts on behalf of other persons or organizations",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09792555,"someone from whom you are descended (but usually more remote than a grandparent)",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09812338,"a person whose creative work shows sensitivity and imagination",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#09824361,"an expert whose views are taken as definitive",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10107303,"a person who founds or establishes some institution",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10126177,"someone who originates or causes or initiates something",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10126806,"an ancestor in the direct line",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10149527,"one who provides a warrant or guarantee to another",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10209082,"a person who initiates a course of action",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10214637,"someone who is the first to think of or make something",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10284064,"a person who makes things",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10383816,"someone who creates new things",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10407954,"someone who supports or champions something",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10482220,"someone who is an active supporter and advocate",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10522035,"a person who represents others",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10577284,"someone who promotes or exchanges goods or services for money",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10638385,"an advocate who represents someone else's policy or purpose",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10673451,"someone who advances a suggestion or proposal",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10786033,"someone who sees an event and reports what happened",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10786270,"(law) a person who attests to the genuineness of a document or signature by adding their own signature",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10786517,"(law) a person who testifies under oath in a court of law",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10794014,"writes (books or stories or articles or the like) professionally (for pay)",reviewed
90615,auctor,LEMMA,http://lila-erc.eu/data/id/lemma/90615,n#10801291,"a person who is able to write and has written something",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00155143,"increase in value or to a higher point",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00155547,"rise in rank or status",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00156601,"become bigger or greater in amount",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00433232,"go up or advance",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00497061,"increase or raise",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#00558371,"develop further",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01212230,"pass over, across, or through",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01429322,"copulate with",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01921964,"go upward with gradual or continuous progress",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01923414,"get up on the back of",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01968569,"move upward",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01969216,"travel up,",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01969779,"move to a better position in life or to a better job",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01979462,"go on board",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01992503,"move forward, also in the metaphorical sense",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#01999082,"reach the highest point of",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#02037989,"slope upward",reviewed
90185,ascendo,LEMMA,http://lila-erc.eu/data/id/lemma/90185,v#02696801,"rise up",reviewed
90191,ascio,LEMMA,http://lila-erc.eu/data/id/lemma/90191,v#01257953,"chop or split with an ax",reviewed
90191,ascio,LEMMA,http://lila-erc.eu/data/id/lemma/90191,v#01260428,"strike with an axe; cut down, strike",reviewed
90638,audeo,LEMMA,http://lila-erc.eu/data/id/lemma/90638,v#00708538,"have in mind as a purpose",reviewed
90638,audeo,LEMMA,http://lila-erc.eu/data/id/lemma/90638,v#02373336,"proceed somewhere despite the risk of possible dangers",reviewed
90638,audeo,LEMMA,http://lila-erc.eu/data/id/lemma/90638,v#02374924,"take upon oneself; act presumptuously, without permission",reviewed
